facture_id;devis_id;client_id;type_client;agence;date_facture;mois;exercice;date_echeance;delai_contractuel_j;montant_ht;taux_tva;montant_ttc;profil_paiement;date_paiement;statut_facture
FAC-00933;DEV-02445;CLI-0782;Particulier;Toulouse;2026-01-15;2026-01;2025-2026;2026-01-30;15;374.31;0.2;449.17;Bon payeur;2026-01-25;Payée
FAC-00934;DEV-02446;CLI-0259;Professionnel;Bordeaux;2026-01-21;2026-01;2025-2026;2026-02-20;30;8354.58;0.2;10025.5;Lent;2026-01-22;Payée
FAC-00935;DEV-02452;CLI-0279;Particulier;Toulouse;2025-12-30;2025-12;2025-2026;2026-01-14;15;158.45;0.1;174.29;Bon payeur;2026-02-07;Payée
FAC-00936;DEV-02453;CLI-0608;Particulier;Toulouse;2026-02-05;2026-02;2025-2026;2026-02-20;15;1653.22;0.2;1983.86;Lent;2026-04-30;Payée
FAC-00937;DEV-02458;CLI-0164;Particulier;Toulouse;2026-01-07;2026-01;2025-2026;2026-01-22;15;227.71;0.2;273.25;Standard;2026-01-08;Payée
FAC-00938;DEV-02460;CLI-0180;Particulier;Toulouse;2026-01-05;2026-01;2025-2026;2026-01-20;15;1759.36;0.2;2111.23;Standard;2026-01-26;Payée
FAC-00939;DEV-02472;CLI-0114;Particulier;Bordeaux;2026-01-13;2026-01;2025-2026;2026-01-28;15;288.11;0.2;345.73;Bon payeur;2026-02-09;Payée
FAC-00940;DEV-02475;CLI-0326;Particulier;Toulouse;2026-01-02;2026-01;2025-2026;2026-01-17;15;184.33;0.1;202.76;Standard;2026-01-10;Payée
FAC-00941;DEV-02476;CLI-0975;Particulier;Montpellier;2026-01-12;2026-01;2025-2026;2026-01-27;15;498.95;0.2;598.74;Bon payeur;2026-01-13;Payée
FAC-00942;DEV-02477;CLI-0189;Professionnel;Bordeaux;2026-01-19;2026-01;2025-2026;2026-02-18;30;3350.65;0.2;4020.78;Lent;2026-02-10;Payée
FAC-00943;DEV-02480;CLI-0395;Particulier;Bordeaux;2026-01-14;2026-01;2025-2026;2026-01-29;15;1752.55;0.2;2103.06;Standard;2026-02-17;Payée
FAC-00944;DEV-02482;CLI-0714;Professionnel;Bordeaux;2026-01-30;2026-01;2025-2026;2026-03-01;30;368.47;0.2;442.16;Lent;2026-01-31;Payée
FAC-00945;DEV-02483;CLI-0783;Professionnel;Bordeaux;2026-01-02;2026-01;2025-2026;2026-02-01;30;6736.05;0.2;8083.26;Lent;2026-02-25;Payée
FAC-00946;DEV-02485;CLI-0615;Professionnel;Montpellier;2026-01-07;2026-01;2025-2026;2026-02-06;30;1215.16;0.2;1458.19;Bon payeur;2026-02-01;Payée
FAC-00947;DEV-02491;CLI-0718;Particulier;Toulouse;2026-01-26;2026-01;2025-2026;2026-02-10;15;1107.24;0.1;1217.96;Bon payeur;2026-02-03;Payée
FAC-00948;DEV-02495;CLI-0410;Professionnel;Bordeaux;2026-01-29;2026-01;2025-2026;2026-02-28;30;2990.81;0.2;3588.97;Bon payeur;2026-03-30;Payée
FAC-00949;DEV-02497;CLI-0473;Particulier;Toulouse;2026-02-20;2026-02;2025-2026;2026-03-07;15;167.35;0.1;184.09;Bon payeur;2026-02-25;Payée
FAC-00950;DEV-02498;CLI-0209;Particulier;Toulouse;2026-01-26;2026-01;2025-2026;2026-02-10;15;457.45;0.2;548.94;Standard;2026-02-09;Payée
FAC-00951;DEV-02504;CLI-0115;Particulier;Bordeaux;2025-12-29;2025-12;2025-2026;2026-01-13;15;260.59;0.2;312.71;Standard;2026-01-29;Payée
FAC-00952;DEV-02510;CLI-0574;Particulier;Toulouse;2026-02-18;2026-02;2025-2026;2026-03-05;15;376.21;0.2;451.45;Standard;2026-02-19;Payée
FAC-00953;DEV-02511;CLI-0626;Professionnel;Toulouse;2026-01-21;2026-01;2025-2026;2026-02-20;30;2605.13;0.2;3126.16;Lent;2026-01-28;Payée
FAC-00954;DEV-02513;CLI-0010;Particulier;Bordeaux;2026-02-06;2026-02;2025-2026;2026-02-21;15;419.19;0.1;461.11;Bon payeur;2026-02-19;Payée
FAC-00955;DEV-02519;CLI-0211;Particulier;Bordeaux;2026-03-12;2026-03;2025-2026;2026-03-27;15;12531.36;0.1;13784.5;Standard;2026-03-23;Payée
FAC-00956;DEV-02525;CLI-0729;Particulier;Montpellier;2026-01-26;2026-01;2025-2026;2026-02-10;15;345.25;0.2;414.3;Bon payeur;2026-02-11;Payée
FAC-00957;DEV-02527;CLI-0295;Particulier;Toulouse;2026-02-24;2026-02;2025-2026;2026-03-11;15;16847.26;0.1;18531.99;Standard;2026-03-09;Payée
FAC-00958;DEV-02528;CLI-0072;Particulier;Bordeaux;2026-02-06;2026-02;2025-2026;2026-02-21;15;11724.43;0.1;12896.87;Bon payeur;2026-02-27;Payée
FAC-00959;DEV-02535;CLI-0147;Particulier;Bordeaux;2026-02-09;2026-02;2025-2026;2026-02-24;15;4295.61;0.1;4725.17;Litigieux;;En retard
FAC-00960;DEV-02537;CLI-0687;Particulier;Bordeaux;2026-01-20;2026-01;2025-2026;2026-02-04;15;145.41;0.1;159.95;Standard;2026-01-26;Payée
FAC-00961;DEV-02540;CLI-0508;Particulier;Bordeaux;2026-02-06;2026-02;2025-2026;2026-02-21;15;1294.96;0.1;1424.46;Lent;2026-05-24;Payée
FAC-00962;DEV-02546;CLI-0434;Particulier;Bordeaux;2026-02-06;2026-02;2025-2026;2026-02-21;15;1445.53;0.2;1734.64;Bon payeur;2026-03-23;Payée
FAC-00963;DEV-02558;CLI-0040;Professionnel;Bordeaux;2026-02-09;2026-02;2025-2026;2026-03-11;30;7256.88;0.2;8708.26;Standard;2026-04-07;Payée
FAC-00964;DEV-02560;CLI-0524;Collectivité;Bordeaux;2026-02-23;2026-02;2025-2026;2026-04-09;45;9670.75;0.2;11604.9;Bon payeur;2026-03-13;Payée
FAC-00965;DEV-02564;CLI-0130;Particulier;Toulouse;2026-02-17;2026-02;2025-2026;2026-03-04;15;252.21;0.2;302.65;Standard;2026-03-11;Payée
FAC-00966;DEV-02569;CLI-0597;Particulier;Montpellier;2026-03-04;2026-03;2025-2026;2026-03-19;15;3434.66;0.2;4121.59;Bon payeur;2026-03-05;Payée
FAC-00967;DEV-02570;CLI-0323;Particulier;Bordeaux;2026-02-20;2026-02;2025-2026;2026-03-07;15;10704.63;0.1;11775.09;Lent;2026-03-28;Payée
FAC-00968;DEV-02578;CLI-0714;Professionnel;Bordeaux;2026-02-25;2026-02;2025-2026;2026-03-27;30;618.73;0.2;742.48;Lent;2026-04-22;Payée
FAC-00969;DEV-02587;CLI-0695;Particulier;Bordeaux;2026-03-10;2026-03;2025-2026;2026-03-25;15;9133.74;0.2;10960.49;Bon payeur;2026-04-10;Payée
FAC-00970;DEV-02592;CLI-0266;Particulier;Toulouse;2026-03-16;2026-03;2025-2026;2026-03-31;15;232.78;0.2;279.34;Lent;2026-06-06;Payée
FAC-00971;DEV-02593;CLI-0305;Particulier;Toulouse;2026-02-24;2026-02;2025-2026;2026-03-11;15;666.54;0.2;799.85;Bon payeur;2026-03-01;Payée
FAC-00972;DEV-02594;CLI-0274;Particulier;Bordeaux;2026-02-12;2026-02;2025-2026;2026-02-27;15;257.92;0.2;309.5;Bon payeur;2026-02-13;Payée
FAC-00973;DEV-02601;CLI-0217;Particulier;Bordeaux;2026-02-17;2026-02;2025-2026;2026-03-04;15;327.87;0.2;393.44;Standard;2026-02-18;Payée
FAC-00974;DEV-02614;CLI-0759;Particulier;Bordeaux;2026-03-13;2026-03;2025-2026;2026-03-28;15;2483.68;0.1;2732.05;Standard;2026-04-23;Payée
FAC-00975;DEV-02615;CLI-0759;Particulier;Bordeaux;2026-02-24;2026-02;2025-2026;2026-03-11;15;3647.17;0.2;4376.6;Standard;2026-04-06;Payée
FAC-00976;DEV-02616;CLI-0080;Particulier;Bordeaux;2026-02-16;2026-02;2025-2026;2026-03-03;15;327.49;0.2;392.99;Bon payeur;2026-03-14;Payée
FAC-00977;DEV-02618;CLI-0484;Particulier;Bordeaux;2026-03-03;2026-03;2025-2026;2026-03-18;15;1137.29;0.1;1251.02;Standard;2026-04-07;Payée
FAC-00978;DEV-02619;CLI-0106;Particulier;Toulouse;2026-03-04;2026-03;2025-2026;2026-03-19;15;9899.73;0.2;11879.68;Bon payeur;2026-03-22;Payée
FAC-00979;DEV-02624;CLI-0664;Particulier;Toulouse;2026-02-23;2026-02;2025-2026;2026-03-10;15;458.07;0.2;549.68;Bon payeur;2026-03-08;Payée
FAC-00980;DEV-02631;CLI-0325;Particulier;Toulouse;2026-03-30;2026-03;2025-2026;2026-04-14;15;5719.55;0.1;6291.51;Standard;2026-03-31;Payée
FAC-00981;DEV-02639;CLI-0664;Particulier;Toulouse;2026-03-05;2026-03;2025-2026;2026-03-20;15;432.4;0.2;518.88;Bon payeur;2026-03-17;Payée
FAC-00982;DEV-02641;CLI-0498;Particulier;Toulouse;2026-03-09;2026-03;2025-2026;2026-03-24;15;10634.95;0.1;11698.45;Lent;2026-05-06;Payée
FAC-00983;DEV-02645;CLI-0073;Professionnel;Toulouse;2026-03-23;2026-03;2025-2026;2026-04-22;30;6417.85;0.2;7701.42;Lent;2026-04-07;Payée
FAC-00984;DEV-02646;CLI-0256;Particulier;Bordeaux;2026-03-20;2026-03;2025-2026;2026-04-04;15;10046.17;0.2;12055.4;Standard;2026-04-01;Payée
FAC-00985;DEV-02650;CLI-0528;Particulier;Bordeaux;2026-02-24;2026-02;2025-2026;2026-03-11;15;5449.01;0.1;5993.91;Standard;2026-03-24;Payée
FAC-00986;DEV-02657;CLI-0548;Collectivité;Bordeaux;2026-03-16;2026-03;2025-2026;2026-04-30;45;25321.02;0.2;30385.22;Bon payeur;2026-05-20;Payée
FAC-00987;DEV-02658;CLI-0442;Particulier;Toulouse;2026-04-13;2026-04;2025-2026;2026-04-28;15;3384.83;0.1;3723.31;Standard;2026-05-21;Payée
FAC-00988;DEV-02661;CLI-0257;Professionnel;Toulouse;2026-03-25;2026-03;2025-2026;2026-04-24;30;2486.63;0.2;2983.96;Bon payeur;2026-05-21;Payée
FAC-00989;DEV-02663;CLI-0506;Professionnel;Bordeaux;2026-04-02;2026-04;2025-2026;2026-05-02;30;1882.71;0.2;2259.25;Bon payeur;2026-04-03;Payée
FAC-00990;DEV-02664;CLI-0516;Particulier;Bordeaux;2026-03-23;2026-03;2025-2026;2026-04-07;15;252.71;0.2;303.25;Bon payeur;2026-04-06;Payée
FAC-00991;DEV-02666;CLI-0283;Particulier;Bordeaux;2026-03-30;2026-03;2025-2026;2026-04-14;15;2756.03;0.1;3031.63;Bon payeur;2026-03-31;Payée
FAC-00992;DEV-02672;CLI-0094;Professionnel;Toulouse;2026-03-30;2026-03;2025-2026;2026-04-29;30;435.54;0.2;522.65;Standard;2026-06-04;Payée
FAC-00993;DEV-02673;CLI-0456;Professionnel;Bordeaux;2026-03-30;2026-03;2025-2026;2026-04-29;30;3169.16;0.2;3802.99;Bon payeur;2026-04-23;Payée
FAC-00994;DEV-02676;CLI-0279;Particulier;Toulouse;2026-03-23;2026-03;2025-2026;2026-04-07;15;4317.0;0.1;4748.7;Bon payeur;2026-03-28;Payée
FAC-00995;DEV-02688;CLI-0826;Particulier;Bordeaux;2026-04-13;2026-04;2025-2026;2026-04-28;15;154.9;0.1;170.39;Standard;2026-05-16;Payée
FAC-00996;DEV-02689;CLI-0855;Particulier;Montpellier;2026-05-14;2026-05;2025-2026;2026-05-29;15;1388.67;0.1;1527.54;Standard;2026-05-15;Payée
FAC-00997;DEV-02692;CLI-0445;Professionnel;Bordeaux;2026-03-27;2026-03;2025-2026;2026-04-26;30;6206.32;0.2;7447.58;Standard;2026-04-20;Payée
FAC-00998;DEV-02694;CLI-0638;Particulier;Montpellier;2026-04-13;2026-04;2025-2026;2026-04-28;15;3780.37;0.2;4536.44;Bon payeur;2026-05-17;Payée
FAC-00999;DEV-02699;CLI-0639;Particulier;Toulouse;2026-04-20;2026-04;2025-2026;2026-05-05;15;844.86;0.2;1013.83;Bon payeur;2026-04-21;Payée
FAC-01000;DEV-02700;CLI-0040;Professionnel;Bordeaux;2026-03-25;2026-03;2025-2026;2026-04-24;30;4824.74;0.2;5789.69;Standard;2026-04-11;Payée
FAC-01001;DEV-02701;CLI-0548;Collectivité;Bordeaux;2026-03-27;2026-03;2025-2026;2026-05-11;45;1175.54;0.2;1410.65;Bon payeur;2026-05-05;Payée
FAC-01002;DEV-02702;CLI-0425;Professionnel;Toulouse;2026-03-27;2026-03;2025-2026;2026-04-26;30;2967.56;0.2;3561.07;Lent;;En retard
FAC-01003;DEV-02704;CLI-0556;Professionnel;Montpellier;2026-04-29;2026-04;2025-2026;2026-05-29;30;809.25;0.2;971.1;Bon payeur;2026-05-27;Payée
FAC-01004;DEV-02705;CLI-0719;Particulier;Bordeaux;2026-04-21;2026-04;2025-2026;2026-05-06;15;4916.41;0.1;5408.05;Standard;2026-05-29;Payée
FAC-01005;DEV-02709;CLI-0337;Particulier;Toulouse;2026-04-01;2026-04;2025-2026;2026-04-16;15;313.33;0.2;376.0;Standard;2026-04-23;Payée
FAC-01006;DEV-02716;CLI-0459;Professionnel;Bordeaux;2026-04-06;2026-04;2025-2026;2026-05-06;30;1919.3;0.2;2303.16;Bon payeur;2026-05-22;Payée
FAC-01007;DEV-02719;CLI-0700;Particulier;Bordeaux;2026-04-13;2026-04;2025-2026;2026-04-28;15;6134.9;0.1;6748.39;Bon payeur;2026-04-15;Payée
FAC-01008;DEV-02723;CLI-0569;Particulier;Montpellier;2026-04-17;2026-04;2025-2026;2026-05-02;15;361.83;0.2;434.2;Standard;2026-04-21;Payée
FAC-01009;DEV-02725;CLI-0240;Syndic;Bordeaux;2026-04-06;2026-04;2025-2026;2026-06-05;60;487.49;0.2;584.99;Standard;2026-05-23;Payée
FAC-01010;DEV-02729;CLI-0380;Particulier;Toulouse;2026-04-27;2026-04;2025-2026;2026-05-12;15;3218.91;0.1;3540.8;Standard;2026-05-15;Payée
FAC-01011;DEV-02730;CLI-0466;Collectivité;Bordeaux;2026-04-20;2026-04;2025-2026;2026-06-04;45;3574.79;0.2;4289.75;Standard;2026-06-04;Payée
FAC-01012;DEV-02734;CLI-0320;Particulier;Bordeaux;2026-04-09;2026-04;2025-2026;2026-04-24;15;11559.95;0.1;12715.95;Bon payeur;2026-04-10;Payée
FAC-01013;DEV-02736;CLI-1013;Professionnel;Montpellier;2026-04-14;2026-04;2025-2026;2026-05-14;30;6127.31;0.2;7352.77;Standard;2026-05-11;Payée
FAC-01014;DEV-02738;CLI-0389;Professionnel;Bordeaux;2026-04-23;2026-04;2025-2026;2026-05-23;30;466.23;0.2;559.48;Standard;2026-06-13;Payée
FAC-01015;DEV-02740;CLI-0364;Particulier;Bordeaux;2026-04-24;2026-04;2025-2026;2026-05-09;15;7151.63;0.1;7866.79;Standard;2026-05-26;Payée
FAC-01016;DEV-02746;CLI-0143;Particulier;Toulouse;2026-04-28;2026-04;2025-2026;2026-05-13;15;348.57;0.2;418.28;Bon payeur;2026-04-29;Payée
FAC-01017;DEV-02748;CLI-0131;Particulier;Toulouse;2026-05-19;2026-05;2025-2026;2026-06-03;15;3022.39;0.1;3324.63;Bon payeur;2026-05-20;Payée
FAC-01018;DEV-02749;CLI-0599;Particulier;Bordeaux;2026-04-07;2026-04;2025-2026;2026-04-22;15;345.57;0.2;414.68;Lent;;En retard
FAC-01019;DEV-02750;CLI-0270;Particulier;Bordeaux;2026-04-07;2026-04;2025-2026;2026-04-22;15;3474.65;0.1;3822.12;Bon payeur;2026-04-08;Payée
FAC-01020;DEV-02752;CLI-0730;Particulier;Toulouse;2026-04-28;2026-04;2025-2026;2026-05-13;15;5989.2;0.1;6588.12;Bon payeur;2026-05-05;Payée
FAC-01021;DEV-02757;CLI-0393;Particulier;Bordeaux;2026-05-01;2026-05;2025-2026;2026-05-16;15;360.46;0.2;432.55;Bon payeur;2026-06-03;Payée
FAC-01022;DEV-02758;CLI-0781;Professionnel;Bordeaux;2026-05-21;2026-05;2025-2026;2026-06-20;30;359.9;0.2;431.88;Standard;;En retard
FAC-01023;DEV-02764;CLI-0499;Professionnel;Bordeaux;2026-05-04;2026-05;2025-2026;2026-06-03;30;17565.95;0.2;21079.14;Standard;2026-06-24;Payée
FAC-01024;DEV-02765;CLI-0604;Syndic;Bordeaux;2026-05-12;2026-05;2025-2026;2026-07-11;60;5981.5;0.2;7177.8;Bon payeur;;En attente
FAC-01025;DEV-02769;CLI-0026;Particulier;Bordeaux;2026-04-27;2026-04;2025-2026;2026-05-12;15;3944.08;0.2;4732.9;Standard;2026-06-18;Payée
FAC-01026;DEV-02771;CLI-0425;Professionnel;Toulouse;2026-05-06;2026-05;2025-2026;2026-06-05;30;6750.07;0.2;8100.08;Lent;;En retard
FAC-01027;DEV-02777;CLI-0555;Particulier;Toulouse;2026-04-09;2026-04;2025-2026;2026-04-24;15;333.61;0.2;400.33;Standard;2026-04-10;Payée
FAC-01028;DEV-02778;CLI-0455;Particulier;Toulouse;2026-05-05;2026-05;2025-2026;2026-05-20;15;478.43;0.2;574.12;Bon payeur;2026-05-20;Payée
FAC-01029;DEV-02780;CLI-1010;Particulier;Montpellier;2026-04-23;2026-04;2025-2026;2026-05-08;15;10752.82;0.2;12903.38;Standard;2026-04-29;Payée
FAC-01030;DEV-02782;CLI-0192;Particulier;Toulouse;2026-04-21;2026-04;2025-2026;2026-05-06;15;274.39;0.2;329.27;Standard;2026-05-25;Payée
FAC-01031;DEV-02783;CLI-0698;Professionnel;Bordeaux;2026-05-08;2026-05;2025-2026;2026-06-07;30;539.01;0.2;646.81;Bon payeur;;En retard
FAC-01032;DEV-02785;CLI-0293;Professionnel;Toulouse;2026-04-23;2026-04;2025-2026;2026-05-23;30;473.3;0.2;567.96;Standard;2026-05-07;Payée
FAC-01033;DEV-02786;CLI-0842;Particulier;Montpellier;2026-05-11;2026-05;2025-2026;2026-05-26;15;3951.61;0.2;4741.93;Standard;2026-05-23;Payée
FAC-01034;DEV-02789;CLI-0689;Particulier;Bordeaux;2026-04-27;2026-04;2025-2026;2026-05-12;15;276.19;0.2;331.43;Bon payeur;2026-05-12;Payée
FAC-01035;DEV-02792;CLI-0560;Particulier;Bordeaux;2026-05-06;2026-05;2025-2026;2026-05-21;15;4167.67;0.1;4584.44;Bon payeur;2026-05-07;Payée
FAC-01036;DEV-02794;CLI-0249;Particulier;Toulouse;2026-05-18;2026-05;2025-2026;2026-06-02;15;232.14;0.2;278.57;Lent;;En retard
FAC-01037;DEV-02795;CLI-0133;Syndic;Bordeaux;2026-05-18;2026-05;2025-2026;2026-07-17;60;2615.88;0.2;3139.06;Lent;;En attente
FAC-01038;DEV-02796;CLI-0453;Particulier;Bordeaux;2026-05-04;2026-05;2025-2026;2026-05-19;15;278.6;0.2;334.32;Bon payeur;2026-05-24;Payée
FAC-01039;DEV-02800;CLI-0388;Particulier;Toulouse;2026-04-22;2026-04;2025-2026;2026-05-07;15;1144.5;0.1;1258.95;Standard;2026-05-26;Payée
FAC-01040;DEV-02806;CLI-0881;Syndic;Montpellier;2026-05-18;2026-05;2025-2026;2026-07-17;60;13506.38;0.2;16207.66;Lent;;En attente
FAC-01041;DEV-02807;CLI-0038;Particulier;Bordeaux;2026-05-25;2026-05;2025-2026;2026-06-09;15;1172.15;0.1;1289.37;Standard;2026-06-12;Payée
FAC-01042;DEV-02811;CLI-0889;Particulier;Toulouse;2026-04-27;2026-04;2025-2026;2026-05-12;15;1643.31;0.2;1971.97;Bon payeur;2026-04-28;Payée
FAC-01043;DEV-02817;CLI-0265;Particulier;Bordeaux;2026-05-11;2026-05;2025-2026;2026-05-26;15;9391.57;0.1;10330.73;Standard;2026-06-16;Payée
FAC-01044;DEV-02821;CLI-0668;Particulier;Toulouse;2026-05-20;2026-05;2025-2026;2026-06-04;15;9000.13;0.1;9900.14;Bon payeur;2026-06-15;Payée
FAC-01045;DEV-02825;CLI-0300;Professionnel;Toulouse;2026-05-18;2026-05;2025-2026;2026-06-17;30;2556.7;0.2;3068.04;Litigieux;;En retard
FAC-01046;DEV-02829;CLI-0053;Particulier;Bordeaux;2026-05-12;2026-05;2025-2026;2026-05-27;15;1808.06;0.2;2169.67;Lent;;En retard
FAC-01047;DEV-02830;CLI-0675;Professionnel;Bordeaux;2026-05-25;2026-05;2025-2026;2026-06-24;30;2206.32;0.2;2647.58;Lent;;En retard
FAC-01048;DEV-02831;CLI-0383;Particulier;Bordeaux;2026-05-25;2026-05;2025-2026;2026-06-09;15;9553.79;0.2;11464.55;Standard;2026-06-01;Payée
FAC-01049;DEV-02833;CLI-0271;Particulier;Bordeaux;2026-05-20;2026-05;2025-2026;2026-06-04;15;1136.0;0.1;1249.6;Bon payeur;2026-05-22;Payée
FAC-01050;DEV-02838;CLI-0073;Professionnel;Toulouse;2026-06-22;2026-06;2025-2026;2026-07-22;30;774.68;0.2;929.62;Lent;;En attente
FAC-01051;DEV-02840;CLI-0609;Syndic;Bordeaux;2026-05-18;2026-05;2025-2026;2026-07-17;60;874.95;0.2;1049.94;Lent;;En attente
FAC-01052;DEV-02841;CLI-0078;Collectivité;Toulouse;2026-06-17;2026-06;2025-2026;2026-08-01;45;4473.08;0.2;5367.7;Lent;;En attente
FAC-01053;DEV-02842;CLI-0348;Particulier;Bordeaux;2026-05-07;2026-05;2025-2026;2026-05-22;15;3081.41;0.2;3697.69;Bon payeur;2026-06-06;Payée
FAC-01054;DEV-02843;CLI-0248;Particulier;Bordeaux;2026-05-25;2026-05;2025-2026;2026-06-09;15;10897.3;0.2;13076.76;Bon payeur;2026-06-24;Payée
FAC-01055;DEV-02848;CLI-0591;Professionnel;Montpellier;2026-06-09;2026-06;2025-2026;2026-07-09;30;478.17;0.2;573.8;Bon payeur;2026-06-13;Payée
FAC-01056;DEV-02850;CLI-0607;Syndic;Toulouse;2026-05-25;2026-05;2025-2026;2026-07-24;60;3187.35;0.2;3824.82;Standard;;En attente
FAC-01057;DEV-02851;CLI-0497;Particulier;Toulouse;2026-06-17;2026-06;2025-2026;2026-07-02;15;10505.99;0.2;12607.19;Standard;;En attente
FAC-01058;DEV-02852;CLI-0329;Particulier;Bordeaux;2026-05-26;2026-05;2025-2026;2026-06-10;15;743.77;0.2;892.52;Standard;2026-06-10;Payée
FAC-01059;DEV-02853;CLI-0180;Particulier;Toulouse;2026-06-08;2026-06;2025-2026;2026-06-23;15;272.96;0.2;327.55;Standard;2026-06-16;Payée
FAC-01060;DEV-02854;CLI-0792;Particulier;Bordeaux;2026-06-01;2026-06;2025-2026;2026-06-16;15;927.7;0.1;1020.47;Bon payeur;2026-06-02;Payée
FAC-01061;DEV-02856;CLI-0917;Professionnel;Montpellier;2026-06-04;2026-06;2025-2026;2026-07-04;30;378.1;0.2;453.72;Bon payeur;;En attente
FAC-01062;DEV-02857;CLI-0766;Syndic;Bordeaux;2026-06-03;2026-06;2025-2026;2026-08-02;60;596.76;0.2;716.11;Bon payeur;;En attente
FAC-01063;DEV-02858;CLI-0174;Professionnel;Bordeaux;2026-05-27;2026-05;2025-2026;2026-06-26;30;732.79;0.2;879.35;Bon payeur;2026-06-25;Payée
FAC-01064;DEV-02859;CLI-0437;Syndic;Bordeaux;2026-06-19;2026-06;2025-2026;2026-08-18;60;18034.59;0.2;21641.51;Lent;;En attente
FAC-01065;DEV-02861;CLI-0096;Particulier;Bordeaux;2026-05-14;2026-05;2025-2026;2026-05-29;15;1330.71;0.1;1463.78;Standard;2026-05-24;Payée
FAC-01066;DEV-02865;CLI-0340;Particulier;Bordeaux;2026-06-15;2026-06;2025-2026;2026-06-30;15;15505.17;0.1;17055.69;Lent;2026-06-28;Payée
FAC-01067;DEV-02867;CLI-0744;Particulier;Toulouse;2026-06-30;2026-06;2025-2026;2026-07-15;15;3513.18;0.2;4215.82;Standard;;En attente
FAC-01068;DEV-02869;CLI-0112;Particulier;Bordeaux;2026-06-15;2026-06;2025-2026;2026-06-30;15;145.49;0.1;160.04;Standard;;En attente
FAC-01069;DEV-02881;CLI-0269;Particulier;Toulouse;2026-06-29;2026-06;2025-2026;2026-07-14;15;10884.88;0.1;11973.37;Bon payeur;;En attente
FAC-01070;DEV-02883;CLI-0330;Particulier;Toulouse;2026-06-15;2026-06;2025-2026;2026-06-30;15;3784.26;0.1;4162.69;Standard;;En attente
FAC-01071;DEV-02888;CLI-0923;Particulier;Toulouse;2026-06-29;2026-06;2025-2026;2026-07-14;15;3305.95;0.2;3967.14;Bon payeur;2026-06-30;Payée
FAC-01072;DEV-02889;CLI-0304;Professionnel;Toulouse;2026-06-01;2026-06;2025-2026;2026-07-01;30;735.59;0.2;882.71;Lent;;En attente
FAC-01073;DEV-02900;CLI-0119;Particulier;Bordeaux;2026-06-30;2026-06;2025-2026;2026-07-15;15;1756.19;0.2;2107.43;Bon payeur;;En attente
FAC-01074;DEV-02904;CLI-0915;Particulier;Bordeaux;2026-06-22;2026-06;2025-2026;2026-07-07;15;5381.14;0.1;5919.25;Lent;;En attente
FAC-01075;DEV-02910;CLI-0516;Particulier;Bordeaux;2026-06-08;2026-06;2025-2026;2026-06-23;15;1888.07;0.2;2265.68;Bon payeur;2026-06-15;Payée
FAC-01076;DEV-02913;CLI-0584;Particulier;Bordeaux;2026-06-19;2026-06;2025-2026;2026-07-04;15;1323.89;0.1;1456.28;Bon payeur;;En attente
FAC-01077;DEV-02919;CLI-0136;Particulier;Toulouse;2026-06-29;2026-06;2025-2026;2026-07-14;15;1490.15;0.1;1639.17;Bon payeur;;En attente
FAC-01078;DEV-02926;CLI-0848;Professionnel;Bordeaux;2026-06-29;2026-06;2025-2026;2026-07-29;30;8389.55;0.2;10067.46;Bon payeur;2026-06-30;Payée
FAC-01079;DEV-02928;CLI-0752;Professionnel;Bordeaux;2026-06-15;2026-06;2025-2026;2026-07-15;30;17066.22;0.2;20479.46;Standard;;En attente
FAC-01080;DEV-02932;CLI-0344;Syndic;Toulouse;2026-06-18;2026-06;2025-2026;2026-08-17;60;2464.27;0.2;2957.12;Lent;;En attente
FAC-01081;DEV-02945;CLI-0141;Particulier;Bordeaux;2026-06-26;2026-06;2025-2026;2026-07-11;15;397.65;0.2;477.18;Bon payeur;2026-06-27;Payée
FAC-01082;DEV-02976;CLI-0072;Particulier;Bordeaux;2026-06-29;2026-06;2025-2026;2026-07-14;15;282.78;0.2;339.34;Bon payeur;2026-06-30;Payée
FAC-01083;DEV-03023;CLI-0567;Professionnel;Bordeaux;2026-06-30;2026-06;2025-2026;2026-07-30;30;18888.86;0.2;22666.63;Lent;;En attente
FAC-01084;DEV-03024;CLI-0952;Professionnel;Toulouse;2026-06-30;2026-06;2025-2026;2026-07-30;30;480.89;0.2;577.07;Standard;;En attente
